"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,4.1391,1,0,0.01,0,5e-05
0.00096579,-7.7124e-11,-1.7656e-11,4.1391,1,1e-07,0.01,1e-07,5e-05
0.0019316,-1.5425e-10,-3.5312e-11,4.1391,1,2e-07,0.01,2e-07,5e-05
0.0028974,-2.3137e-10,-5.2968e-11,4.1391,1,3e-07,0.01,3e-07,5e-05
0.0038632,-3.085e-10,-7.0625e-11,4.1391,1,4e-07,0.01,4e-07,5e-05
0.004829,-3.8562e-10,-8.8281e-11,4.1391,1,5e-07,0.01,5e-07,5e-05
0.0057948,-4.6274e-10,-1.0594e-10,4.1391,1,6e-07,0.01,6e-07,5e-05
0.0067605,-5.3987e-10,-1.2359e-10,4.1391,1,7e-07,0.01,7e-07,5e-05
0.0077263,-6.1699e-10,-1.4125e-10,4.1391,1,8e-07,0.01,8e-07,5e-05
0.0086921,-6.9411e-10,-1.5891e-10,4.1391,1,9e-07,0.01,9e-07,5e-05
0.0096579,-7.7124e-10,-1.7656e-10,4.1391,1,1e-06,0.01,1e-06,5e-05
0.010624,-8.4836e-10,-1.9422e-10,4.1391,1,1.1e-06,0.01,1.1e-06,5e-05
0.01159,-9.2549e-10,-2.1187e-10,4.1391,1,1.2e-06,0.01,1.2e-06,5e-05
0.012555,-1.0026e-09,-2.2953e-10,4.1391,1,1.3e-06,0.01,1.3e-06,5e-05
0.013521,-1.0797e-09,-2.4719e-10,4.1391,1,1.4e-06,0.01,1.4e-06,5e-05
0.014487,-1.1569e-09,-2.6484e-10,4.1391,1,1.5e-06,0.01,1.5e-06,5e-05
0.015453,-1.234e-09,-2.825e-10,4.1391,1,1.6e-06,0.01,1.6e-06,5e-05
0.016418,-1.3111e-09,-3.0015e-10,4.1391,1,1.7e-06,0.01,1.7e-06,5e-05
0.017384,-1.3882e-09,-3.1781e-10,4.1391,1,1.8e-06,0.01,1.8e-06,5e-05
0.01835,-1.4654e-09,-3.3547e-10,4.1391,1,1.9e-06,0.01,1.9e-06,5e-05
0.019316,-1.5425e-09,-3.5312e-10,4.1391,1,2e-06,0.01,2e-06,5e-05
0.020282,-1.6196e-09,-3.7078e-10,4.1391,1,2.1e-06,0.01,2.1e-06,5e-05
0.021247,-1.6967e-09,-3.8843e-10,4.1391,1,2.2e-06,0.01,2.2e-06,5e-05
0.022213,-1.7738e-09,-4.0609e-10,4.1391,1,2.3e-06,0.01,2.3e-06,5e-05
0.023179,-1.851e-09,-4.2375e-10,4.1391,1,2.4e-06,0.01,2.4e-06,5e-05
0.024145,-1.9281e-09,-4.414e-10,4.1391,1,2.5e-06,0.01,2.5e-06,5e-05
0.025111,-2.0052e-09,-4.5906e-10,4.1391,1,2.6e-06,0.01,2.6e-06,5e-05
0.026076,-2.0823e-09,-4.7672e-10,4.1391,1,2.7e-06,0.01,2.7e-06,5e-05
0.027042,-2.1595e-09,-4.9437e-10,4.1391,1,2.8e-06,0.01,2.8e-06,5e-05
0.028008,-2.2366e-09,-5.1203e-10,4.1391,1,2.9e-06,0.01,2.9e-06,5e-05
0.028974,-2.3137e-09,-5.2968e-10,4.1391,1,3e-06,0.01,3e-06,5e-05
0.02994,-2.3908e-09,-5.4734e-10,4.1391,1,3.1e-06,0.01,3.1e-06,5e-05
0.030905,-2.468e-09,-5.65e-10,4.1391,1,3.2e-06,0.01,3.2e-06,5e-05
0.031871,-2.5451e-09,-5.8265e-10,4.1391,1,3.3e-06,0.01,3.3e-06,5e-05
0.032837,-2.6222e-09,-6.0031e-10,4.1391,1,3.4e-06,0.01,3.4e-06,5e-05
0.033803,-2.6993e-09,-6.1796e-10,4.1391,1,3.5e-06,0.01,3.5e-06,5e-05
0.034769,-2.7765e-09,-6.3562e-10,4.1391,1,3.6e-06,0.01,3.6e-06,5e-05
0.035734,-2.8536e-09,-6.5328e-10,4.1391,1,3.7e-06,0.01,3.7e-06,5e-05
0.0367,-2.9307e-09,-6.7093e-10,4.1391,1,3.8e-06,0.01,3.8e-06,5e-05
0.037666,-3.0078e-09,-6.8859e-10,4.1391,1,3.9e-06,0.01,3.9e-06,5e-05
0.038632,-3.085e-09,-7.0625e-10,4.1391,1,4e-06,0.01,4e-06,5e-05
0.039597,-3.1621e-09,-7.239e-10,4.1391,1,4.1e-06,0.01,4.1e-06,5e-05
