"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0081682,5.7704e-11,6.4601e-12,1.1859,1,6.2e-06,0.01,6.2e-06,5e-05
0.0082999,5.8635e-11,6.5643e-12,1.1859,1,6.3e-06,0.01,6.3e-06,5e-05
0.0084317,5.9566e-11,6.6685e-12,1.1859,1,6.4e-06,0.01,6.4e-06,5e-05
0.0085634,6.0496e-11,6.7727e-12,1.1859,1,6.5e-06,0.01,6.5e-06,5e-05
0.0086952,6.1427e-11,6.8769e-12,1.1859,1,6.6e-06,0.01,6.6e-06,5e-05
0.0088269,6.2358e-11,6.9811e-12,1.1859,1,6.7e-06,0.01,6.7e-06,5e-05
0.0089587,6.3289e-11,7.0853e-12,1.1859,1,6.8e-06,0.01,6.8e-06,5e-05
0.0090904,6.4219e-11,7.1895e-12,1.1859,1,6.9e-06,0.01,6.9e-06,5e-05
0.0092222,6.515e-11,7.2937e-12,1.1859,1,7e-06,0.01,7e-06,5e-05
0.0093539,6.6081e-11,7.3979e-12,1.1859,1,7.1e-06,0.01,7.1e-06,5e-05
0.0094856,6.7011e-11,7.5021e-12,1.1859,1,7.2e-06,0.01,7.2e-06,5e-05
0.0096174,6.7942e-11,7.6063e-12,1.1859,1,7.3e-06,0.01,7.3e-06,5e-05
0.0097491,6.8873e-11,7.7105e-12,1.1859,1,7.4e-06,0.01,7.4e-06,5e-05
0.0098809,6.9804e-11,7.8147e-12,1.1859,1,7.5e-06,0.01,7.5e-06,5e-05
0.010013,7.0734e-11,7.9189e-12,1.1859,1,7.6e-06,0.01,7.6e-06,5e-05
0.010144,7.1665e-11,8.0231e-12,1.1859,1,7.7e-06,0.01,7.7e-06,5e-05
0.010276,7.2596e-11,8.1273e-12,1.1859,1,7.8e-06,0.01,7.8e-06,5e-05
0.010408,7.3526e-11,8.2315e-12,1.1859,1,7.9e-06,0.01,7.9e-06,5e-05
0.01054,7.4457e-11,8.3357e-12,1.1859,1,8e-06,0.01,8e-06,5e-05
0.010671,7.5388e-11,8.4399e-12,1.1859,1,8.1e-06,0.01,8.1e-06,5e-05
0.010803,7.6319e-11,8.5441e-12,1.1859,1,8.2e-06,0.01,8.2e-06,5e-05
0.010935,7.7249e-11,8.6483e-12,1.1859,1,8.3e-06,0.01,8.3e-06,5e-05
0.011067,7.818e-11,8.7525e-12,1.1859,1,8.4e-06,0.01,8.4e-06,5e-05
0.011198,7.9111e-11,8.8567e-12,1.1859,1,8.5e-06,0.01,8.5e-06,5e-05
0.01133,8.0041e-11,8.9609e-12,1.1859,1,8.6e-06,0.01,8.6e-06,5e-05
0.011462,8.0972e-11,9.065e-12,1.1859,1,8.7e-06,0.01,8.7e-06,5e-05
0.011594,8.1903e-11,9.1692e-12,1.1859,1,8.8e-06,0.01,8.8e-06,5e-05
0.011725,8.2834e-11,9.2734e-12,1.1859,1,8.9e-06,0.01,8.9e-06,5e-05
0.011857,8.3764e-11,9.3776e-12,1.1859,1,9e-06,0.01,9e-06,5e-05
0.011989,8.4695e-11,9.4818e-12,1.1859,1,9.1e-06,0.01,9.1e-06,5e-05
0.012121,8.5626e-11,9.586e-12,1.1859,1,9.2e-06,0.01,9.2e-06,5e-05
0.012252,8.6556e-11,9.6902e-12,1.1859,1,9.3e-06,0.01,9.3e-06,5e-05
0.012384,8.7487e-11,9.7944e-12,1.1859,1,9.4e-06,0.01,9.4e-06,5e-05
0.012516,8.8418e-11,9.8986e-12,1.1859,1,9.5e-06,0.01,9.5e-06,5e-05
0.012648,8.9349e-11,1.0003e-11,1.1859,1,9.6e-06,0.01,9.6e-06,5e-05
0.012779,9.0279e-11,1.0107e-11,1.1859,1,9.7e-06,0.01,9.7e-06,5e-05
0.012911,9.121e-11,1.0211e-11,1.1859,1,9.8e-06,0.01,9.8e-06,5e-05
0.013043,9.2141e-11,1.0315e-11,1.1859,1,9.9e-06,0.01,9.9e-06,5e-05
0.013175,9.3071e-11,1.042e-11,1.1859,1,1e-05,0.01,1e-05,5e-05
0.013268,9.3867e-11,1.0566e-11,1.1859,1,1.01e-05,0.01,1.01e-05,5e-05
0.013362,9.4663e-11,1.0712e-11,1.1859,1,1.02e-05,0.01,1.02e-05,5e-05
0.013455,9.5459e-11,1.0858e-11,1.1859,1,1.03e-05,0.01,1.03e-05,5e-05
0.013549,9.6255e-11,1.1005e-11,1.1859,1,1.04e-05,0.01,1.04e-05,5e-05
0.013643,9.7051e-11,1.1151e-11,1.1859,1,1.05e-05,0.01,1.05e-05,5e-05
0.013736,9.7847e-11,1.1297e-11,1.1859,1,1.06e-05,0.01,1.06e-05,5e-05
0.01383,9.8643e-11,1.1443e-11,1.1859,1,1.07e-05,0.01,1.07e-05,5e-05
0.013923,9.9439e-11,1.159e-11,1.1859,1,1.08e-05,0.01,1.08e-05,5e-05
0.014017,1.0024e-10,1.1736e-11,1.1859,1,1.09e-05,0.01,1.09e-05,5e-05
0.014111,1.0103e-10,1.1882e-11,1.1859,1,1.1e-05,0.01,1.1e-05,5e-05
0.014204,1.0183e-10,1.2028e-11,1.1859,1,1.11e-05,0.01,1.11e-05,5e-05
0.014298,1.0262e-10,1.2175e-11,1.1859,1,1.12e-05,0.01,1.12e-05,5e-05
0.014392,1.0342e-10,1.2321e-11,1.1859,1,1.13e-05,0.01,1.13e-05,5e-05
0.014485,1.0422e-10,1.2467e-11,1.1859,1,1.14e-05,0.01,1.14e-05,5e-05
0.014579,1.0501e-10,1.2613e-11,1.1859,1,1.15e-05,0.01,1.15e-05,5e-05
0.014672,1.0581e-10,1.276e-11,1.1859,1,1.16e-05,0.01,1.16e-05,5e-05
0.014766,1.066e-10,1.2906e-11,1.1859,1,1.17e-05,0.01,1.17e-05,5e-05
0.01486,1.074e-10,1.3052e-11,1.1859,1,1.18e-05,0.01,1.18e-05,5e-05
0.014953,1.082e-10,1.3198e-11,1.1859,1,1.19e-05,0.01,1.19e-05,5e-05
0.015047,1.0899e-10,1.3345e-11,1.1859,1,1.2e-05,0.01,1.2e-05,5e-05
0.015141,1.0979e-10,1.3491e-11,1.1859,1,1.21e-05,0.01,1.21e-05,5e-05
0.015234,1.1058e-10,1.3637e-11,1.1859,1,1.22e-05,0.01,1.22e-05,5e-05
0.015328,1.1138e-10,1.3783e-11,1.1859,1,1.23e-05,0.01,1.23e-05,5e-05
0.015421,1.1218e-10,1.393e-11,1.1859,1,1.24e-05,0.01,1.24e-05,5e-05
0.015515,1.1297e-10,1.4076e-11,1.1859,1,1.25e-05,0.01,1.25e-05,5e-05
0.015609,1.1377e-10,1.4222e-11,1.1859,1,1.26e-05,0.01,1.26e-05,5e-05
0.015702,1.1456e-10,1.4368e-11,1.1859,1,1.27e-05,0.01,1.27e-05,5e-05
0.015796,1.1536e-10,1.4515e-11,1.1859,1,1.28e-05,0.01,1.28e-05,5e-05
0.015889,1.1616e-10,1.4661e-11,1.1859,1,1.29e-05,0.01,1.29e-05,5e-05
0.015983,1.1695e-10,1.4807e-11,1.1859,1,1.3e-05,0.01,1.3e-05,5e-05
0.016077,1.1775e-10,1.4953e-11,1.1859,1,1.31e-05,0.01,1.31e-05,5e-05
0.01617,1.1854e-10,1.51e-11,1.1859,1,1.32e-05,0.01,1.32e-05,5e-05
0.016264,1.1934e-10,1.5246e-11,1.1859,1,1.33e-05,0.01,1.33e-05,5e-05
0.016358,1.2014e-10,1.5392e-11,1.1859,1,1.34e-05,0.01,1.34e-05,5e-05
0.016451,1.2093e-10,1.5538e-11,1.1859,1,1.35e-05,0.01,1.35e-05,5e-05
0.016545,1.2173e-10,1.5685e-11,1.1859,1,1.36e-05,0.01,1.36e-05,5e-05
0.016638,1.2252e-10,1.5831e-11,1.1859,1,1.37e-05,0.01,1.37e-05,5e-05
0.016732,1.2332e-10,1.5977e-11,1.1859,1,1.38e-05,0.01,1.38e-05,5e-05
0.016826,1.2411e-10,1.6123e-11,1.1859,1,1.39e-05,0.01,1.39e-05,5e-05
0.016919,1.2491e-10,1.627e-11,1.1859,1,1.4e-05,0.01,1.4e-05,5e-05
0.017013,1.2571e-10,1.6416e-11,1.1859,1,1.41e-05,0.01,1.41e-05,5e-05
0.017107,1.265e-10,1.6562e-11,1.1859,1,1.42e-05,0.01,1.42e-05,5e-05
0.0172,1.273e-10,1.6709e-11,1.1859,1,1.43e-05,0.01,1.43e-05,5e-05
0.017294,1.2809e-10,1.6855e-11,1.1859,1,1.44e-05,0.01,1.44e-05,5e-05
0.017387,1.2889e-10,1.7001e-11,1.1859,1,1.45e-05,0.01,1.45e-05,5e-05
0.017481,1.2969e-10,1.7147e-11,1.1859,1,1.46e-05,0.01,1.46e-05,5e-05
0.017575,1.3048e-10,1.7294e-11,1.1859,1,1.47e-05,0.01,1.47e-05,5e-05
0.017668,1.3128e-10,1.744e-11,1.1859,1,1.48e-05,0.01,1.48e-05,5e-05
0.017762,1.3207e-10,1.7586e-11,1.1859,1,1.49e-05,0.01,1.49e-05,5e-05
0.017856,1.3287e-10,1.7732e-11,1.1859,1,1.5e-05,0.01,1.5e-05,5e-05
0.017949,1.3367e-10,1.7879e-11,1.1859,1,1.51e-05,0.01,1.51e-05,5e-05
0.018043,1.3446e-10,1.8025e-11,1.1859,1,1.52e-05,0.01,1.52e-05,5e-05
0.018136,1.3526e-10,1.8171e-11,1.1859,1,1.53e-05,0.01,1.53e-05,5e-05
0.01823,1.3605e-10,1.8317e-11,1.1859,1,1.54e-05,0.01,1.54e-05,5e-05
0.018324,1.3685e-10,1.8464e-11,1.1859,1,1.55e-05,0.01,1.55e-05,5e-05
0.018417,1.3765e-10,1.861e-11,1.1859,1,1.56e-05,0.01,1.56e-05,5e-05
0.018511,1.3844e-10,1.8756e-11,1.1859,1,1.57e-05,0.01,1.57e-05,5e-05
0.018604,1.3924e-10,1.8902e-11,1.1859,1,1.58e-05,0.01,1.58e-05,5e-05
0.018698,1.4003e-10,1.9049e-11,1.1859,1,1.59e-05,0.01,1.59e-05,5e-05
0.018792,1.4083e-10,1.9195e-11,1.1859,1,1.6e-05,0.01,1.6e-05,5e-05
0.018885,1.4163e-10,1.9341e-11,1.1859,1,1.61e-05,0.01,1.61e-05,5e-05
0.018979,1.4242e-10,1.9487e-11,1.1859,1,1.62e-05,0.01,1.62e-05,5e-05
0.019073,1.4322e-10,1.9634e-11,1.1859,1,1.63e-05,0.01,1.63e-05,5e-05
0.019166,1.4401e-10,1.978e-11,1.1859,1,1.64e-05,0.01,1.64e-05,5e-05
0.01926,1.4481e-10,1.9926e-11,1.1859,1,1.65e-05,0.01,1.65e-05,5e-05
0.019353,1.4561e-10,2.0072e-11,1.1859,1,1.66e-05,0.01,1.66e-05,5e-05
0.019447,1.464e-10,2.0219e-11,1.1859,1,1.67e-05,0.01,1.67e-05,5e-05
0.019541,1.472e-10,2.0365e-11,1.1859,1,1.68e-05,0.01,1.68e-05,5e-05
0.019634,1.4799e-10,2.0511e-11,1.1859,1,1.69e-05,0.01,1.69e-05,5e-05
0.019728,1.4879e-10,2.0657e-11,1.1859,1,1.7e-05,0.01,1.7e-05,5e-05
0.019822,1.4959e-10,2.0804e-11,1.1859,1,1.71e-05,0.01,1.71e-05,5e-05
0.019915,1.5038e-10,2.095e-11,1.1859,1,1.72e-05,0.01,1.72e-05,5e-05
0.020009,1.5118e-10,2.1096e-11,1.1859,1,1.73e-05,0.01,1.73e-05,5e-05
0.020102,1.5197e-10,2.1242e-11,1.1859,1,1.74e-05,0.01,1.74e-05,5e-05
0.020196,1.5277e-10,2.1389e-11,1.1859,1,1.75e-05,0.01,1.75e-05,5e-05
0.02029,1.5357e-10,2.1535e-11,1.1859,1,1.76e-05,0.01,1.76e-05,5e-05
0.020383,1.5436e-10,2.1681e-11,1.1859,1,1.77e-05,0.01,1.77e-05,5e-05
0.020477,1.5516e-10,2.1827e-11,1.1859,1,1.78e-05,0.01,1.78e-05,5e-05
0.020571,1.5595e-10,2.1974e-11,1.1859,1,1.79e-05,0.01,1.79e-05,5e-05
0.020664,1.5675e-10,2.212e-11,1.1859,1,1.8e-05,0.01,1.8e-05,5e-05
0.020758,1.5755e-10,2.2266e-11,1.1859,1,1.81e-05,0.01,1.81e-05,5e-05
0.020851,1.5834e-10,2.2412e-11,1.1859,1,1.82e-05,0.01,1.82e-05,5e-05
0.020945,1.5914e-10,2.2559e-11,1.1859,1,1.83e-05,0.01,1.83e-05,5e-05
0.021039,1.5993e-10,2.2705e-11,1.1859,1,1.84e-05,0.01,1.84e-05,5e-05
0.021132,1.6073e-10,2.2851e-11,1.1859,1,1.85e-05,0.01,1.85e-05,5e-05
0.021226,1.6153e-10,2.2997e-11,1.1859,1,1.86e-05,0.01,1.86e-05,5e-05
0.021319,1.6232e-10,2.3144e-11,1.1859,1,1.87e-05,0.01,1.87e-05,5e-05
0.021413,1.6312e-10,2.329e-11,1.1859,1,1.88e-05,0.01,1.88e-05,5e-05
0.021507,1.6391e-10,2.3436e-11,1.1859,1,1.89e-05,0.01,1.89e-05,5e-05
0.0216,1.6471e-10,2.3582e-11,1.1859,1,1.9e-05,0.01,1.9e-05,5e-05
0.021694,1.6551e-10,2.3729e-11,1.1859,1,1.91e-05,0.01,1.91e-05,5e-05
0.021788,1.663e-10,2.3875e-11,1.1859,1,1.92e-05,0.01,1.92e-05,5e-05
0.021881,1.671e-10,2.4021e-11,1.1859,1,1.93e-05,0.01,1.93e-05,5e-05
0.021975,1.6789e-10,2.4167e-11,1.1859,1,1.94e-05,0.01,1.94e-05,5e-05
0.022068,1.6869e-10,2.4314e-11,1.1859,1,1.95e-05,0.01,1.95e-05,5e-05
0.022162,1.6949e-10,2.446e-11,1.1859,1,1.96e-05,0.01,1.96e-05,5e-05
0.022256,1.7028e-10,2.4606e-11,1.1859,1,1.97e-05,0.01,1.97e-05,5e-05
0.022349,1.7108e-10,2.4752e-11,1.1859,1,1.98e-05,0.01,1.98e-05,5e-05
0.022443,1.7187e-10,2.4899e-11,1.1859,1,1.99e-05,0.01,1.99e-05,5e-05
0.022537,1.7267e-10,2.5045e-11,1.1859,1,2e-05,0.01,2e-05,5e-05
0.022599,1.7314e-10,2.5139e-11,1.1859,1,2.01e-05,0.01,2.01e-05,5e-05
0.022661,1.7361e-10,2.5234e-11,1.1859,1,2.02e-05,0.01,2.02e-05,5e-05
0.022723,1.7408e-10,2.5328e-11,1.1859,1,2.03e-05,0.01,2.03e-05,5e-05
0.022785,1.7455e-10,2.5423e-11,1.1859,1,2.04e-05,0.01,2.04e-05,5e-05
0.022847,1.7503e-10,2.5517e-11,1.1859,1,2.05e-05,0.01,2.05e-05,5e-05
0.022909,1.755e-10,2.5611e-11,1.1859,1,2.06e-05,0.01,2.06e-05,5e-05
0.022971,1.7597e-10,2.5706e-11,1.1859,1,2.07e-05,0.01,2.07e-05,5e-05
0.023033,1.7644e-10,2.58e-11,1.1859,1,2.08e-05,0.01,2.08e-05,5e-05
0.023095,1.7691e-10,2.5895e-11,1.1859,1,2.09e-05,0.01,2.09e-05,5e-05
0.023157,1.7738e-10,2.5989e-11,1.1859,1,2.1e-05,0.01,2.1e-05,5e-05
