"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00087186,1.1169e-11,5.1354e-11,0.12074,1,6.2e-06,0.01,6.2e-06,5e-05
0.00088592,1.1349e-11,5.2182e-11,0.12074,1,6.3e-06,0.01,6.3e-06,5e-05
0.00089998,1.1529e-11,5.3011e-11,0.12074,1,6.4e-06,0.01,6.4e-06,5e-05
0.00091405,1.171e-11,5.3839e-11,0.12074,1,6.5e-06,0.01,6.5e-06,5e-05
0.00092811,1.189e-11,5.4667e-11,0.12074,1,6.6e-06,0.01,6.6e-06,5e-05
0.00094217,1.207e-11,5.5495e-11,0.12074,1,6.7e-06,0.01,6.7e-06,5e-05
0.00095623,1.225e-11,5.6324e-11,0.12074,1,6.8e-06,0.01,6.8e-06,5e-05
0.0009703,1.243e-11,5.7152e-11,0.12074,1,6.9e-06,0.01,6.9e-06,5e-05
0.00098436,1.261e-11,5.798e-11,0.12074,1,7e-06,0.01,7e-06,5e-05
0.00099842,1.2791e-11,5.8809e-11,0.12074,1,7.1e-06,0.01,7.1e-06,5e-05
0.0010108,1.304e-11,5.9375e-11,0.12074,1,7.2e-06,0.01,7.2e-06,5e-05
0.0010219,1.3341e-11,5.9745e-11,0.12074,1,7.3e-06,0.01,7.3e-06,5e-05
0.0010331,1.3643e-11,6.0115e-11,0.12074,1,7.4e-06,0.01,7.4e-06,5e-05
0.0010442,1.3944e-11,6.0485e-11,0.12074,1,7.5e-06,0.01,7.5e-06,5e-05
0.0010553,1.4245e-11,6.0855e-11,0.12074,1,7.6e-06,0.01,7.6e-06,5e-05
0.0010665,1.4547e-11,6.1225e-11,0.12074,1,7.7e-06,0.01,7.7e-06,5e-05
0.0010776,1.4848e-11,6.1595e-11,0.12074,1,7.8e-06,0.01,7.8e-06,5e-05
0.0010887,1.5149e-11,6.1964e-11,0.12074,1,7.9e-06,0.01,7.9e-06,5e-05
0.0010999,1.5451e-11,6.2334e-11,0.12074,1,8e-06,0.01,8e-06,5e-05
0.001111,1.5752e-11,6.2704e-11,0.12074,1,8.1e-06,0.01,8.1e-06,5e-05
0.0011222,1.6054e-11,6.3074e-11,0.12074,1,8.2e-06,0.01,8.2e-06,5e-05
0.0011333,1.6355e-11,6.3444e-11,0.12074,1,8.3e-06,0.01,8.3e-06,5e-05
0.0011444,1.6656e-11,6.3814e-11,0.12074,1,8.4e-06,0.01,8.4e-06,5e-05
0.0011556,1.6958e-11,6.4184e-11,0.12074,1,8.5e-06,0.01,8.5e-06,5e-05
0.0011667,1.7259e-11,6.4554e-11,0.12074,1,8.6e-06,0.01,8.6e-06,5e-05
0.0011778,1.756e-11,6.4924e-11,0.12074,1,8.7e-06,0.01,8.7e-06,5e-05
0.001189,1.7862e-11,6.5294e-11,0.12074,1,8.8e-06,0.01,8.8e-06,5e-05
0.0012001,1.8163e-11,6.5664e-11,0.12074,1,8.9e-06,0.01,8.9e-06,5e-05
0.0012112,1.8464e-11,6.6034e-11,0.12074,1,9e-06,0.01,9e-06,5e-05
0.0012224,1.8766e-11,6.6404e-11,0.12074,1,9.1e-06,0.01,9.1e-06,5e-05
0.0012335,1.9067e-11,6.6773e-11,0.12074,1,9.2e-06,0.01,9.2e-06,5e-05
0.0012446,1.9369e-11,6.7143e-11,0.12074,1,9.3e-06,0.01,9.3e-06,5e-05
0.0012558,1.967e-11,6.7513e-11,0.12074,1,9.4e-06,0.01,9.4e-06,5e-05
0.0012669,1.9971e-11,6.7883e-11,0.12074,1,9.5e-06,0.01,9.5e-06,5e-05
0.001278,2.0273e-11,6.8253e-11,0.12074,1,9.6e-06,0.01,9.6e-06,5e-05
0.0012892,2.0574e-11,6.8623e-11,0.12074,1,9.7e-06,0.01,9.7e-06,5e-05
