"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0072013,1.9099e-10,8.4431e-11,1.1437,1,6.2e-06,0.01,6.2e-06,5e-05
0.0073175,1.9407e-10,8.5793e-11,1.1437,1,6.3e-06,0.01,6.3e-06,5e-05
0.0074336,1.9715e-10,8.7155e-11,1.1437,1,6.4e-06,0.01,6.4e-06,5e-05
0.0075498,2.0023e-10,8.8517e-11,1.1437,1,6.5e-06,0.01,6.5e-06,5e-05
0.0076659,2.0331e-10,8.9878e-11,1.1437,1,6.6e-06,0.01,6.6e-06,5e-05
0.0077821,2.0639e-10,9.124e-11,1.1437,1,6.7e-06,0.01,6.7e-06,5e-05
0.0078982,2.0947e-10,9.2602e-11,1.1437,1,6.8e-06,0.01,6.8e-06,5e-05
0.0080144,2.1255e-10,9.3964e-11,1.1437,1,6.9e-06,0.01,6.9e-06,5e-05
0.0081305,2.1563e-10,9.5326e-11,1.1437,1,7e-06,0.01,7e-06,5e-05
0.0082467,2.1871e-10,9.6687e-11,1.1437,1,7.1e-06,0.01,7.1e-06,5e-05
0.0083628,2.2179e-10,9.8049e-11,1.1437,1,7.2e-06,0.01,7.2e-06,5e-05
0.008479,2.2487e-10,9.9411e-11,1.1437,1,7.3e-06,0.01,7.3e-06,5e-05
0.0085951,2.2795e-10,1.0077e-10,1.1437,1,7.4e-06,0.01,7.4e-06,5e-05
0.0087113,2.3103e-10,1.0213e-10,1.1437,1,7.5e-06,0.01,7.5e-06,5e-05
0.0088274,2.3411e-10,1.035e-10,1.1437,1,7.6e-06,0.01,7.6e-06,5e-05
0.0089436,2.3719e-10,1.0486e-10,1.1437,1,7.7e-06,0.01,7.7e-06,5e-05
0.0090597,2.4027e-10,1.0622e-10,1.1437,1,7.8e-06,0.01,7.8e-06,5e-05
0.0091759,2.4335e-10,1.0758e-10,1.1437,1,7.9e-06,0.01,7.9e-06,5e-05
0.009292,2.4643e-10,1.0894e-10,1.1437,1,8e-06,0.01,8e-06,5e-05
0.0094082,2.4951e-10,1.1031e-10,1.1437,1,8.1e-06,0.01,8.1e-06,5e-05
0.0095243,2.5259e-10,1.1167e-10,1.1437,1,8.2e-06,0.01,8.2e-06,5e-05
0.0096405,2.5567e-10,1.1303e-10,1.1437,1,8.3e-06,0.01,8.3e-06,5e-05
0.0097566,2.5875e-10,1.1439e-10,1.1437,1,8.4e-06,0.01,8.4e-06,5e-05
0.0098728,2.6183e-10,1.1575e-10,1.1437,1,8.5e-06,0.01,8.5e-06,5e-05
0.0099889,2.6492e-10,1.1711e-10,1.1437,1,8.6e-06,0.01,8.6e-06,5e-05
0.010105,2.68e-10,1.1848e-10,1.1437,1,8.7e-06,0.01,8.7e-06,5e-05
0.010221,2.7108e-10,1.1984e-10,1.1437,1,8.8e-06,0.01,8.8e-06,5e-05
0.010337,2.7416e-10,1.212e-10,1.1437,1,8.9e-06,0.01,8.9e-06,5e-05
0.010454,2.7724e-10,1.2256e-10,1.1437,1,9e-06,0.01,9e-06,5e-05
0.01057,2.8032e-10,1.2392e-10,1.1437,1,9.1e-06,0.01,9.1e-06,5e-05
0.010686,2.834e-10,1.2529e-10,1.1437,1,9.2e-06,0.01,9.2e-06,5e-05
0.010802,2.8648e-10,1.2665e-10,1.1437,1,9.3e-06,0.01,9.3e-06,5e-05
0.010918,2.8956e-10,1.2801e-10,1.1437,1,9.4e-06,0.01,9.4e-06,5e-05
0.011034,2.9264e-10,1.2937e-10,1.1437,1,9.5e-06,0.01,9.5e-06,5e-05
0.01115,2.9572e-10,1.3073e-10,1.1437,1,9.6e-06,0.01,9.6e-06,5e-05
0.011267,2.988e-10,1.3209e-10,1.1437,1,9.7e-06,0.01,9.7e-06,5e-05
0.011383,3.0188e-10,1.3346e-10,1.1437,1,9.8e-06,0.01,9.8e-06,5e-05
0.011499,3.0496e-10,1.3482e-10,1.1437,1,9.9e-06,0.01,9.9e-06,5e-05
0.011615,3.0804e-10,1.3618e-10,1.1437,1,1e-05,0.01,1e-05,5e-05
0.011731,3.1112e-10,1.3754e-10,1.1437,1,1.01e-05,0.01,1.01e-05,5e-05
0.011847,3.142e-10,1.389e-10,1.1437,1,1.02e-05,0.01,1.02e-05,5e-05
0.011963,3.1728e-10,1.4026e-10,1.1437,1,1.03e-05,0.01,1.03e-05,5e-05
0.01208,3.2036e-10,1.4163e-10,1.1437,1,1.04e-05,0.01,1.04e-05,5e-05
