"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,1.2073,1,0,0.01,0,5e-05
0.00014062,3.0501e-13,2.051e-12,1.2073,1,1e-07,0.01,1e-07,5e-05
0.00028125,6.1002e-13,4.1019e-12,1.2073,1,2e-07,0.01,2e-07,5e-05
0.00042187,9.1502e-13,6.1529e-12,1.2073,1,3e-07,0.01,3e-07,5e-05
0.00056249,1.22e-12,8.2039e-12,1.2073,1,4e-07,0.01,4e-07,5e-05
0.00070311,1.525e-12,1.0255e-11,1.2073,1,5e-07,0.01,5e-07,5e-05
0.00084374,1.83e-12,1.2306e-11,1.2073,1,6e-07,0.01,6e-07,5e-05
0.00098436,2.1351e-12,1.4357e-11,1.2073,1,7e-07,0.01,7e-07,5e-05
0.001125,2.4401e-12,1.6408e-11,1.2073,1,8e-07,0.01,8e-07,5e-05
0.0012656,2.7451e-12,1.8459e-11,1.2073,1,9e-07,0.01,9e-07,5e-05
0.0014062,3.0501e-12,2.051e-11,1.2073,1,1e-06,0.01,1e-06,5e-05
0.0015468,3.3551e-12,2.2561e-11,1.2073,1,1.1e-06,0.01,1.1e-06,5e-05
0.0016875,3.6601e-12,2.4612e-11,1.2073,1,1.2e-06,0.01,1.2e-06,5e-05
0.0018281,3.9651e-12,2.6663e-11,1.2073,1,1.3e-06,0.01,1.3e-06,5e-05
0.0019687,4.2701e-12,2.8713e-11,1.2073,1,1.4e-06,0.01,1.4e-06,5e-05
0.0021093,4.5751e-12,3.0764e-11,1.2073,1,1.5e-06,0.01,1.5e-06,5e-05
0.00225,4.8801e-12,3.2815e-11,1.2073,1,1.6e-06,0.01,1.6e-06,5e-05
0.0023906,5.1851e-12,3.4866e-11,1.2073,1,1.7e-06,0.01,1.7e-06,5e-05
0.0025312,5.4901e-12,3.6917e-11,1.2073,1,1.8e-06,0.01,1.8e-06,5e-05
0.0026718,5.7951e-12,3.8968e-11,1.2073,1,1.9e-06,0.01,1.9e-06,5e-05
0.0028125,6.1002e-12,4.1019e-11,1.2073,1,2e-06,0.01,2e-06,5e-05
0.0029531,6.4052e-12,4.307e-11,1.2073,1,2.1e-06,0.01,2.1e-06,5e-05
0.0030937,6.7102e-12,4.5121e-11,1.2073,1,2.2e-06,0.01,2.2e-06,5e-05
0.0032343,7.0152e-12,4.7172e-11,1.2073,1,2.3e-06,0.01,2.3e-06,5e-05
0.0033749,7.3202e-12,4.9223e-11,1.2073,1,2.4e-06,0.01,2.4e-06,5e-05
0.0035156,7.6252e-12,5.1274e-11,1.2073,1,2.5e-06,0.01,2.5e-06,5e-05
0.0036562,7.9302e-12,5.3325e-11,1.2073,1,2.6e-06,0.01,2.6e-06,5e-05
0.0037968,8.2352e-12,5.5376e-11,1.2073,1,2.7e-06,0.01,2.7e-06,5e-05
0.0039374,8.5402e-12,5.7427e-11,1.2073,1,2.8e-06,0.01,2.8e-06,5e-05
0.0040781,8.8452e-12,5.9478e-11,1.2073,1,2.9e-06,0.01,2.9e-06,5e-05
0.0042187,9.1502e-12,6.1529e-11,1.2073,1,3e-06,0.01,3e-06,5e-05
0.0043593,9.4552e-12,6.358e-11,1.2073,1,3.1e-06,0.01,3.1e-06,5e-05
0.0044999,9.7602e-12,6.5631e-11,1.2073,1,3.2e-06,0.01,3.2e-06,5e-05
0.0046405,1.0065e-11,6.7682e-11,1.2073,1,3.3e-06,0.01,3.3e-06,5e-05
0.0047812,1.037e-11,6.9733e-11,1.2073,1,3.4e-06,0.01,3.4e-06,5e-05
0.0049218,1.0675e-11,7.1784e-11,1.2073,1,3.5e-06,0.01,3.5e-06,5e-05
0.0050624,1.098e-11,7.3835e-11,1.2073,1,3.6e-06,0.01,3.6e-06,5e-05
0.005203,1.1285e-11,7.5886e-11,1.2073,1,3.7e-06,0.01,3.7e-06,5e-05
0.0053437,1.159e-11,7.7937e-11,1.2073,1,3.8e-06,0.01,3.8e-06,5e-05
0.0054843,1.1895e-11,7.9988e-11,1.2073,1,3.9e-06,0.01,3.9e-06,5e-05
0.0056249,1.22e-11,8.2039e-11,1.2073,1,4e-06,0.01,4e-06,5e-05
0.0057655,1.2505e-11,8.4089e-11,1.2073,1,4.1e-06,0.01,4.1e-06,5e-05
0.0059061,1.281e-11,8.614e-11,1.2073,1,4.2e-06,0.01,4.2e-06,5e-05
0.0060468,1.3115e-11,8.8191e-11,1.2073,1,4.3e-06,0.01,4.3e-06,5e-05
0.0061874,1.342e-11,9.0242e-11,1.2073,1,4.4e-06,0.01,4.4e-06,5e-05
0.006328,1.3725e-11,9.2293e-11,1.2073,1,4.5e-06,0.01,4.5e-06,5e-05
0.0064686,1.403e-11,9.4344e-11,1.2073,1,4.6e-06,0.01,4.6e-06,5e-05
0.0066093,1.4335e-11,9.6395e-11,1.2073,1,4.7e-06,0.01,4.7e-06,5e-05
0.0067499,1.464e-11,9.8446e-11,1.2073,1,4.8e-06,0.01,4.8e-06,5e-05
0.0068905,1.4945e-11,1.005e-10,1.2073,1,4.9e-06,0.01,4.9e-06,5e-05
0.0070311,1.525e-11,1.0255e-10,1.2073,1,5e-06,0.01,5e-06,5e-05
0.0071718,1.5555e-11,1.046e-10,1.2073,1,5.1e-06,0.01,5.1e-06,5e-05
0.0073124,1.586e-11,1.0665e-10,1.2073,1,5.2e-06,0.01,5.2e-06,5e-05
0.007453,1.6165e-11,1.087e-10,1.2073,1,5.3e-06,0.01,5.3e-06,5e-05
0.0075936,1.647e-11,1.1075e-10,1.2073,1,5.4e-06,0.01,5.4e-06,5e-05
0.0077342,1.6775e-11,1.128e-10,1.2073,1,5.5e-06,0.01,5.5e-06,5e-05
0.0078749,1.708e-11,1.1485e-10,1.2073,1,5.6e-06,0.01,5.6e-06,5e-05
0.0080155,1.7385e-11,1.169e-10,1.2073,1,5.7e-06,0.01,5.7e-06,5e-05
0.0081561,1.769e-11,1.1896e-10,1.2073,1,5.8e-06,0.01,5.8e-06,5e-05
0.0082967,1.7995e-11,1.2101e-10,1.2073,1,5.9e-06,0.01,5.9e-06,5e-05
0.0084374,1.83e-11,1.2306e-10,1.2073,1,6e-06,0.01,6e-06,5e-05
0.008578,1.8605e-11,1.2511e-10,1.2073,1,6.1e-06,0.01,6.1e-06,5e-05
0.0087186,1.891e-11,1.2716e-10,1.2073,1,6.2e-06,0.01,6.2e-06,5e-05
0.0088592,1.9215e-11,1.2921e-10,1.2073,1,6.3e-06,0.01,6.3e-06,5e-05
0.0089998,1.952e-11,1.3126e-10,1.2073,1,6.4e-06,0.01,6.4e-06,5e-05
0.0091405,1.9826e-11,1.3331e-10,1.2073,1,6.5e-06,0.01,6.5e-06,5e-05
0.0092811,2.0131e-11,1.3536e-10,1.2073,1,6.6e-06,0.01,6.6e-06,5e-05
0.0094217,2.0436e-11,1.3741e-10,1.2073,1,6.7e-06,0.01,6.7e-06,5e-05
0.0095623,2.0741e-11,1.3947e-10,1.2073,1,6.8e-06,0.01,6.8e-06,5e-05
0.009703,2.1046e-11,1.4152e-10,1.2073,1,6.9e-06,0.01,6.9e-06,5e-05
0.0098436,2.1351e-11,1.4357e-10,1.2073,1,7e-06,0.01,7e-06,5e-05
0.0099842,2.1656e-11,1.4562e-10,1.2073,1,7.1e-06,0.01,7.1e-06,5e-05
0.010108,2.2829e-11,1.4743e-10,1.2073,1,7.2e-06,0.01,7.2e-06,5e-05
0.010219,2.4654e-11,1.4907e-10,1.2073,1,7.3e-06,0.01,7.3e-06,5e-05
0.010331,2.6479e-11,1.507e-10,1.2073,1,7.4e-06,0.01,7.4e-06,5e-05
