"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.75498,1.086e-09,2.4796e-09,44.072,1,6.5e-06,0.01,6.5e-06,5e-05
0.76659,1.1027e-09,2.5177e-09,44.072,1,6.6e-06,0.01,6.6e-06,5e-05
0.77821,1.1194e-09,2.5559e-09,44.072,1,6.7e-06,0.01,6.7e-06,5e-05
0.78982,1.1362e-09,2.594e-09,44.072,1,6.8e-06,0.01,6.8e-06,5e-05
0.80144,1.1529e-09,2.6321e-09,44.072,1,6.9e-06,0.01,6.9e-06,5e-05
0.81305,1.1696e-09,2.6703e-09,44.072,1,7e-06,0.01,7e-06,5e-05
0.82467,1.1863e-09,2.7084e-09,44.072,1,7.1e-06,0.01,7.1e-06,5e-05
0.83628,1.203e-09,2.7466e-09,44.072,1,7.2e-06,0.01,7.2e-06,5e-05
0.8479,1.2197e-09,2.7847e-09,44.072,1,7.3e-06,0.01,7.3e-06,5e-05
0.85951,1.2364e-09,2.8229e-09,44.072,1,7.4e-06,0.01,7.4e-06,5e-05
0.87113,1.2531e-09,2.861e-09,44.072,1,7.5e-06,0.01,7.5e-06,5e-05
0.88274,1.2698e-09,2.8992e-09,44.072,1,7.6e-06,0.01,7.6e-06,5e-05
0.89436,1.2865e-09,2.9373e-09,44.072,1,7.7e-06,0.01,7.7e-06,5e-05
0.90597,1.3032e-09,2.9755e-09,44.072,1,7.8e-06,0.01,7.8e-06,5e-05
0.91759,1.3199e-09,3.0136e-09,44.072,1,7.9e-06,0.01,7.9e-06,5e-05
0.9292,1.3367e-09,3.0518e-09,44.072,1,8e-06,0.01,8e-06,5e-05
0.94082,1.3534e-09,3.0899e-09,44.072,1,8.1e-06,0.01,8.1e-06,5e-05
0.95243,1.3701e-09,3.1281e-09,44.072,1,8.2e-06,0.01,8.2e-06,5e-05
0.96405,1.3868e-09,3.1662e-09,44.072,1,8.3e-06,0.01,8.3e-06,5e-05
0.97566,1.4035e-09,3.2044e-09,44.072,1,8.4e-06,0.01,8.4e-06,5e-05
0.98728,1.4202e-09,3.2425e-09,44.072,1,8.5e-06,0.01,8.5e-06,5e-05
0.99889,1.4369e-09,3.2806e-09,44.072,1,8.6e-06,0.01,8.6e-06,5e-05
1.0105,1.4536e-09,3.3188e-09,44.072,1,8.7e-06,0.01,8.7e-06,5e-05
1.0221,1.4703e-09,3.3569e-09,44.072,1,8.8e-06,0.01,8.8e-06,5e-05
1.0337,1.487e-09,3.3951e-09,44.072,1,8.9e-06,0.01,8.9e-06,5e-05
1.0454,1.5037e-09,3.4332e-09,44.072,1,9e-06,0.01,9e-06,5e-05
1.057,1.5204e-09,3.4714e-09,44.072,1,9.1e-06,0.01,9.1e-06,5e-05
1.0686,1.5371e-09,3.5095e-09,44.072,1,9.2e-06,0.01,9.2e-06,5e-05
1.0802,1.5539e-09,3.5477e-09,44.072,1,9.3e-06,0.01,9.3e-06,5e-05
1.0918,1.5706e-09,3.5858e-09,44.072,1,9.4e-06,0.01,9.4e-06,5e-05
1.1034,1.5873e-09,3.624e-09,44.072,1,9.5e-06,0.01,9.5e-06,5e-05
1.115,1.604e-09,3.6621e-09,44.072,1,9.6e-06,0.01,9.6e-06,5e-05
1.1267,1.6207e-09,3.7003e-09,44.072,1,9.7e-06,0.01,9.7e-06,5e-05
1.1383,1.6374e-09,3.7384e-09,44.072,1,9.8e-06,0.01,9.8e-06,5e-05
1.1499,1.6541e-09,3.7766e-09,44.072,1,9.9e-06,0.01,9.9e-06,5e-05
1.1615,1.6708e-09,3.8147e-09,44.072,1,1e-05,0.01,1e-05,5e-05
1.1731,1.6875e-09,3.8529e-09,44.072,1,1.01e-05,0.01,1.01e-05,5e-05
1.1847,1.7042e-09,3.891e-09,44.072,1,1.02e-05,0.01,1.02e-05,5e-05
1.1963,1.7209e-09,3.9291e-09,44.072,1,1.03e-05,0.01,1.03e-05,5e-05
1.208,1.7376e-09,3.9673e-09,44.072,1,1.04e-05,0.01,1.04e-05,5e-05
1.2196,1.7544e-09,4.0054e-09,44.072,1,1.05e-05,0.01,1.05e-05,5e-05
1.2312,1.7711e-09,4.0436e-09,44.072,1,1.06e-05,0.01,1.06e-05,5e-05
1.2428,1.7878e-09,4.0817e-09,44.072,1,1.07e-05,0.01,1.07e-05,5e-05
1.2544,1.8045e-09,4.1199e-09,44.072,1,1.08e-05,0.01,1.08e-05,5e-05
1.266,1.8212e-09,4.158e-09,44.072,1,1.09e-05,0.01,1.09e-05,5e-05
1.2777,1.8379e-09,4.1962e-09,44.072,1,1.1e-05,0.01,1.1e-05,5e-05
1.2893,1.8546e-09,4.2343e-09,44.072,1,1.11e-05,0.01,1.11e-05,5e-05
1.3009,1.8713e-09,4.2725e-09,44.072,1,1.12e-05,0.01,1.12e-05,5e-05
1.3125,1.888e-09,4.3106e-09,44.072,1,1.13e-05,0.01,1.13e-05,5e-05
1.3241,1.9047e-09,4.3488e-09,44.072,1,1.14e-05,0.01,1.14e-05,5e-05
1.3357,1.9214e-09,4.3869e-09,44.072,1,1.15e-05,0.01,1.15e-05,5e-05
