"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,12.074,1,0,0.01,0,5e-05
0.0014062,-5.9914e-12,4.352e-11,12.074,1,1e-07,0.01,1e-07,5e-05
0.0028125,-1.1983e-11,8.7039e-11,12.074,1,2e-07,0.01,2e-07,5e-05
0.0042187,-1.7974e-11,1.3056e-10,12.074,1,3e-07,0.01,3e-07,5e-05
0.0056249,-2.3966e-11,1.7408e-10,12.074,1,4e-07,0.01,4e-07,5e-05
0.0070312,-2.9957e-11,2.176e-10,12.074,1,5e-07,0.01,5e-07,5e-05
0.0084374,-3.5948e-11,2.6112e-10,12.074,1,6e-07,0.01,6e-07,5e-05
0.0098436,-4.194e-11,3.0464e-10,12.074,1,7e-07,0.01,7e-07,5e-05
0.01125,-4.7931e-11,3.4816e-10,12.074,1,8e-07,0.01,8e-07,5e-05
0.012656,-5.3923e-11,3.9168e-10,12.074,1,9e-07,0.01,9e-07,5e-05
0.014062,-5.9914e-11,4.352e-10,12.074,1,1e-06,0.01,1e-06,5e-05
0.015469,-6.5905e-11,4.7872e-10,12.074,1,1.1e-06,0.01,1.1e-06,5e-05
0.016875,-7.1897e-11,5.2224e-10,12.074,1,1.2e-06,0.01,1.2e-06,5e-05
0.018281,-7.7888e-11,5.6576e-10,12.074,1,1.3e-06,0.01,1.3e-06,5e-05
0.019687,-8.388e-11,6.0928e-10,12.074,1,1.4e-06,0.01,1.4e-06,5e-05
0.021093,-8.9871e-11,6.5279e-10,12.074,1,1.5e-06,0.01,1.5e-06,5e-05
0.0225,-9.5863e-11,6.9631e-10,12.074,1,1.6e-06,0.01,1.6e-06,5e-05
0.023906,-1.0185e-10,7.3983e-10,12.074,1,1.7e-06,0.01,1.7e-06,5e-05
0.025312,-1.0785e-10,7.8335e-10,12.074,1,1.8e-06,0.01,1.8e-06,5e-05
0.026718,-1.1384e-10,8.2687e-10,12.074,1,1.9e-06,0.01,1.9e-06,5e-05
0.028125,-1.1983e-10,8.7039e-10,12.074,1,2e-06,0.01,2e-06,5e-05
0.029531,-1.2582e-10,9.1391e-10,12.074,1,2.1e-06,0.01,2.1e-06,5e-05
0.030937,-1.3181e-10,9.5743e-10,12.074,1,2.2e-06,0.01,2.2e-06,5e-05
0.032343,-1.378e-10,1.001e-09,12.074,1,2.3e-06,0.01,2.3e-06,5e-05
0.03375,-1.4379e-10,1.0445e-09,12.074,1,2.4e-06,0.01,2.4e-06,5e-05
0.035156,-1.4979e-10,1.088e-09,12.074,1,2.5e-06,0.01,2.5e-06,5e-05
0.036562,-1.5578e-10,1.1315e-09,12.074,1,2.6e-06,0.01,2.6e-06,5e-05
0.037968,-1.6177e-10,1.175e-09,12.074,1,2.7e-06,0.01,2.7e-06,5e-05
0.039374,-1.6776e-10,1.2186e-09,12.074,1,2.8e-06,0.01,2.8e-06,5e-05
0.040781,-1.7375e-10,1.2621e-09,12.074,1,2.9e-06,0.01,2.9e-06,5e-05
0.042187,-1.7974e-10,1.3056e-09,12.074,1,3e-06,0.01,3e-06,5e-05
0.043593,-1.8573e-10,1.3491e-09,12.074,1,3.1e-06,0.01,3.1e-06,5e-05
0.044999,-1.9173e-10,1.3926e-09,12.074,1,3.2e-06,0.01,3.2e-06,5e-05
0.046406,-1.9772e-10,1.4361e-09,12.074,1,3.3e-06,0.01,3.3e-06,5e-05
0.047812,-2.0371e-10,1.4797e-09,12.074,1,3.4e-06,0.01,3.4e-06,5e-05
0.049218,-2.097e-10,1.5232e-09,12.074,1,3.5e-06,0.01,3.5e-06,5e-05
0.050624,-2.1569e-10,1.5667e-09,12.074,1,3.6e-06,0.01,3.6e-06,5e-05
0.052031,-2.2168e-10,1.6102e-09,12.074,1,3.7e-06,0.01,3.7e-06,5e-05
0.053437,-2.2767e-10,1.6537e-09,12.074,1,3.8e-06,0.01,3.8e-06,5e-05
0.054843,-2.3366e-10,1.6973e-09,12.074,1,3.9e-06,0.01,3.9e-06,5e-05
0.056249,-2.3966e-10,1.7408e-09,12.074,1,4e-06,0.01,4e-06,5e-05
0.057655,-2.4565e-10,1.7843e-09,12.074,1,4.1e-06,0.01,4.1e-06,5e-05
0.059062,-2.5164e-10,1.8278e-09,12.074,1,4.2e-06,0.01,4.2e-06,5e-05
0.060468,-2.5763e-10,1.8713e-09,12.074,1,4.3e-06,0.01,4.3e-06,5e-05
0.061874,-2.6362e-10,1.9149e-09,12.074,1,4.4e-06,0.01,4.4e-06,5e-05
0.06328,-2.6961e-10,1.9584e-09,12.074,1,4.5e-06,0.01,4.5e-06,5e-05
0.064687,-2.756e-10,2.0019e-09,12.074,1,4.6e-06,0.01,4.6e-06,5e-05
0.066093,-2.816e-10,2.0454e-09,12.074,1,4.7e-06,0.01,4.7e-06,5e-05
0.067499,-2.8759e-10,2.0889e-09,12.074,1,4.8e-06,0.01,4.8e-06,5e-05
