"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0.044072,1,0,0.01,0,5e-05
1.1615e-05,3.38e-13,1.4139e-13,0.044072,1,1e-07,0.01,1e-07,5e-05
2.323e-05,6.76e-13,2.8277e-13,0.044072,1,2e-07,0.01,2e-07,5e-05
3.4845e-05,1.014e-12,4.2416e-13,0.044072,1,3e-07,0.01,3e-07,5e-05
4.646e-05,1.352e-12,5.6554e-13,0.044072,1,4e-07,0.01,4e-07,5e-05
5.8075e-05,1.69e-12,7.0693e-13,0.044072,1,5e-07,0.01,5e-07,5e-05
6.969e-05,2.028e-12,8.4831e-13,0.044072,1,6e-07,0.01,6e-07,5e-05
8.1305e-05,2.366e-12,9.897e-13,0.044072,1,7e-07,0.01,7e-07,5e-05
9.292e-05,2.704e-12,1.1311e-12,0.044072,1,8e-07,0.01,8e-07,5e-05
0.00010454,3.042e-12,1.2725e-12,0.044072,1,9e-07,0.01,9e-07,5e-05
0.00011615,3.38e-12,1.4139e-12,0.044072,1,1e-06,0.01,1e-06,5e-05
0.00012777,3.718e-12,1.5552e-12,0.044072,1,1.1e-06,0.01,1.1e-06,5e-05
0.00013938,4.056e-12,1.6966e-12,0.044072,1,1.2e-06,0.01,1.2e-06,5e-05
0.000151,4.394e-12,1.838e-12,0.044072,1,1.3e-06,0.01,1.3e-06,5e-05
0.00016261,4.732e-12,1.9794e-12,0.044072,1,1.4e-06,0.01,1.4e-06,5e-05
0.00017423,5.07e-12,2.1208e-12,0.044072,1,1.5e-06,0.01,1.5e-06,5e-05
0.00018584,5.408e-12,2.2622e-12,0.044072,1,1.6e-06,0.01,1.6e-06,5e-05
0.00019746,5.746e-12,2.4035e-12,0.044072,1,1.7e-06,0.01,1.7e-06,5e-05
0.00020907,6.084e-12,2.5449e-12,0.044072,1,1.8e-06,0.01,1.8e-06,5e-05
0.00022069,6.422e-12,2.6863e-12,0.044072,1,1.9e-06,0.01,1.9e-06,5e-05
0.0002323,6.76e-12,2.8277e-12,0.044072,1,2e-06,0.01,2e-06,5e-05
0.00024392,7.098e-12,2.9691e-12,0.044072,1,2.1e-06,0.01,2.1e-06,5e-05
0.00025553,7.436e-12,3.1105e-12,0.044072,1,2.2e-06,0.01,2.2e-06,5e-05
0.00026715,7.774e-12,3.2519e-12,0.044072,1,2.3e-06,0.01,2.3e-06,5e-05
0.00027876,8.112e-12,3.3932e-12,0.044072,1,2.4e-06,0.01,2.4e-06,5e-05
0.00029038,8.45e-12,3.5346e-12,0.044072,1,2.5e-06,0.01,2.5e-06,5e-05
0.00030199,8.788e-12,3.676e-12,0.044072,1,2.6e-06,0.01,2.6e-06,5e-05
0.00031361,9.126e-12,3.8174e-12,0.044072,1,2.7e-06,0.01,2.7e-06,5e-05
0.00032522,9.464e-12,3.9588e-12,0.044072,1,2.8e-06,0.01,2.8e-06,5e-05
0.00033684,9.802e-12,4.1002e-12,0.044072,1,2.9e-06,0.01,2.9e-06,5e-05
0.00034845,1.014e-11,4.2416e-12,0.044072,1,3e-06,0.01,3e-06,5e-05
0.00036007,1.0478e-11,4.3829e-12,0.044072,1,3.1e-06,0.01,3.1e-06,5e-05
0.00037168,1.0816e-11,4.5243e-12,0.044072,1,3.2e-06,0.01,3.2e-06,5e-05
0.0003833,1.1154e-11,4.6657e-12,0.044072,1,3.3e-06,0.01,3.3e-06,5e-05
0.00039491,1.1492e-11,4.8071e-12,0.044072,1,3.4e-06,0.01,3.4e-06,5e-05
0.00040653,1.183e-11,4.9485e-12,0.044072,1,3.5e-06,0.01,3.5e-06,5e-05
0.00041814,1.2168e-11,5.0899e-12,0.044072,1,3.6e-06,0.01,3.6e-06,5e-05
0.00042976,1.2506e-11,5.2313e-12,0.044072,1,3.7e-06,0.01,3.7e-06,5e-05
0.00044137,1.2844e-11,5.3726e-12,0.044072,1,3.8e-06,0.01,3.8e-06,5e-05
0.00045299,1.3182e-11,5.514e-12,0.044072,1,3.9e-06,0.01,3.9e-06,5e-05
0.0004646,1.352e-11,5.6554e-12,0.044072,1,4e-06,0.01,4e-06,5e-05
0.00047622,1.3858e-11,5.7968e-12,0.044072,1,4.1e-06,0.01,4.1e-06,5e-05
0.00048783,1.4196e-11,5.9382e-12,0.044072,1,4.2e-06,0.01,4.2e-06,5e-05
0.00049945,1.4534e-11,6.0796e-12,0.044072,1,4.3e-06,0.01,4.3e-06,5e-05
0.00051106,1.4872e-11,6.2209e-12,0.044072,1,4.4e-06,0.01,4.4e-06,5e-05
0.00052268,1.521e-11,6.3623e-12,0.044072,1,4.5e-06,0.01,4.5e-06,5e-05
0.00053429,1.5548e-11,6.5037e-12,0.044072,1,4.6e-06,0.01,4.6e-06,5e-05
0.00054591,1.5886e-11,6.6451e-12,0.044072,1,4.7e-06,0.01,4.7e-06,5e-05
0.00055752,1.6224e-11,6.7865e-12,0.044072,1,4.8e-06,0.01,4.8e-06,5e-05
0.00056914,1.6562e-11,6.9279e-12,0.044072,1,4.9e-06,0.01,4.9e-06,5e-05
0.00058075,1.69e-11,7.0693e-12,0.044072,1,5e-06,0.01,5e-06,5e-05
0.00059237,1.7238e-11,7.2106e-12,0.044072,1,5.1e-06,0.01,5.1e-06,5e-05
0.00060398,1.7576e-11,7.352e-12,0.044072,1,5.2e-06,0.01,5.2e-06,5e-05
0.0006156,1.7914e-11,7.4934e-12,0.044072,1,5.3e-06,0.01,5.3e-06,5e-05
0.00062721,1.8252e-11,7.6348e-12,0.044072,1,5.4e-06,0.01,5.4e-06,5e-05
0.00063883,1.859e-11,7.7762e-12,0.044072,1,5.5e-06,0.01,5.5e-06,5e-05
0.00065044,1.8928e-11,7.9176e-12,0.044072,1,5.6e-06,0.01,5.6e-06,5e-05
0.00066206,1.9266e-11,8.059e-12,0.044072,1,5.7e-06,0.01,5.7e-06,5e-05
0.00067367,1.9604e-11,8.2003e-12,0.044072,1,5.8e-06,0.01,5.8e-06,5e-05
