"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0.10741,1,0,0.01,0,5e-05
9.6581e-06,4.0588e-13,-2.0802e-13,0.10741,1,1e-07,0.01,1e-07,5e-05
1.9316e-05,8.1177e-13,-4.1605e-13,0.10741,1,2e-07,0.01,2e-07,5e-05
2.8974e-05,1.2177e-12,-6.2407e-13,0.10741,1,3e-07,0.01,3e-07,5e-05
3.8632e-05,1.6235e-12,-8.321e-13,0.10741,1,4e-07,0.01,4e-07,5e-05
4.8291e-05,2.0294e-12,-1.0401e-12,0.10741,1,5e-07,0.01,5e-07,5e-05
5.7949e-05,2.4353e-12,-1.2481e-12,0.10741,1,6e-07,0.01,6e-07,5e-05
6.7607e-05,2.8412e-12,-1.4562e-12,0.10741,1,7e-07,0.01,7e-07,5e-05
7.7265e-05,3.2471e-12,-1.6642e-12,0.10741,1,8e-07,0.01,8e-07,5e-05
8.6923e-05,3.653e-12,-1.8722e-12,0.10741,1,9e-07,0.01,9e-07,5e-05
9.6581e-05,4.0589e-12,-2.0802e-12,0.10741,1,1e-06,0.01,1e-06,5e-05
0.00010624,4.4647e-12,-2.2883e-12,0.10741,1,1.1e-06,0.01,1.1e-06,5e-05
0.0001159,4.8706e-12,-2.4963e-12,0.10741,1,1.2e-06,0.01,1.2e-06,5e-05
0.00012556,5.2765e-12,-2.7043e-12,0.10741,1,1.3e-06,0.01,1.3e-06,5e-05
0.00013521,5.6824e-12,-2.9123e-12,0.10741,1,1.4e-06,0.01,1.4e-06,5e-05
0.00014487,6.0883e-12,-3.1204e-12,0.10741,1,1.5e-06,0.01,1.5e-06,5e-05
0.00015453,6.4942e-12,-3.3284e-12,0.10741,1,1.6e-06,0.01,1.6e-06,5e-05
0.00016419,6.9e-12,-3.5364e-12,0.10741,1,1.7e-06,0.01,1.7e-06,5e-05
0.00017385,7.3059e-12,-3.7444e-12,0.10741,1,1.8e-06,0.01,1.8e-06,5e-05
0.0001835,7.7118e-12,-3.9525e-12,0.10741,1,1.9e-06,0.01,1.9e-06,5e-05
0.00019316,8.1177e-12,-4.1605e-12,0.10741,1,2e-06,0.01,2e-06,5e-05
0.00020282,8.5236e-12,-4.3685e-12,0.10741,1,2.1e-06,0.01,2.1e-06,5e-05
0.00021248,8.9295e-12,-4.5765e-12,0.10741,1,2.2e-06,0.01,2.2e-06,5e-05
0.00022214,9.3354e-12,-4.7846e-12,0.10741,1,2.3e-06,0.01,2.3e-06,5e-05
0.00023179,9.7412e-12,-4.9926e-12,0.10741,1,2.4e-06,0.01,2.4e-06,5e-05
0.00024145,1.0147e-11,-5.2006e-12,0.10741,1,2.5e-06,0.01,2.5e-06,5e-05
0.00025111,1.0553e-11,-5.4086e-12,0.10741,1,2.6e-06,0.01,2.6e-06,5e-05
0.00026077,1.0959e-11,-5.6167e-12,0.10741,1,2.7e-06,0.01,2.7e-06,5e-05
0.00027043,1.1365e-11,-5.8247e-12,0.10741,1,2.8e-06,0.01,2.8e-06,5e-05
0.00028008,1.1771e-11,-6.0327e-12,0.10741,1,2.9e-06,0.01,2.9e-06,5e-05
0.00028974,1.2177e-11,-6.2407e-12,0.10741,1,3e-06,0.01,3e-06,5e-05
0.0002994,1.2582e-11,-6.4488e-12,0.10741,1,3.1e-06,0.01,3.1e-06,5e-05
0.00030906,1.2988e-11,-6.6568e-12,0.10741,1,3.2e-06,0.01,3.2e-06,5e-05
0.00031872,1.3394e-11,-6.8648e-12,0.10741,1,3.3e-06,0.01,3.3e-06,5e-05
0.00032838,1.38e-11,-7.0728e-12,0.10741,1,3.4e-06,0.01,3.4e-06,5e-05
0.00033803,1.4206e-11,-7.2809e-12,0.10741,1,3.5e-06,0.01,3.5e-06,5e-05
0.00034769,1.4612e-11,-7.4889e-12,0.10741,1,3.6e-06,0.01,3.6e-06,5e-05
0.00035735,1.5018e-11,-7.6969e-12,0.10741,1,3.7e-06,0.01,3.7e-06,5e-05
0.00036701,1.5424e-11,-7.9049e-12,0.10741,1,3.8e-06,0.01,3.8e-06,5e-05
0.00037667,1.583e-11,-8.113e-12,0.10741,1,3.9e-06,0.01,3.9e-06,5e-05
0.00038632,1.6235e-11,-8.321e-12,0.10741,1,4e-06,0.01,4e-06,5e-05
0.00039598,1.6641e-11,-8.529e-12,0.10741,1,4.1e-06,0.01,4.1e-06,5e-05
0.00040564,1.7047e-11,-8.737e-12,0.10741,1,4.2e-06,0.01,4.2e-06,5e-05
